Data As Of,Start Date,End Date,Group,State,Sex,Age Group,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths"
09/27/2023,01/01/2020,09/23/2023,By Total,Missouri,Male,40-49 years,467.0,7000.0,414.0,13.0,658.0
09/27/2023,01/01/2020,09/23/2023,By Total,Missouri,Male,45-54 years,815.0,9407.0,683.0,15.0,1100.0
09/27/2023,01/01/2020,09/23/2023,By Total,Missouri,Male,50-64 years,2453.0,28389.0,2375.0,58.0,3572.0
09/27/2023,01/01/2020,09/23/2023,By Total,Missouri,Male,55-64 years,1933.0,22755.0,1945.0,52.0,2880.0
09/27/2023,01/01/2020,09/23/2023,By Total,Missouri,Male,65-74 years,2918.0,32919.0,3077.0,60.0,4551.0
09/27/2023,01/01/2020,09/23/2023,By Total,Missouri,Male,75-84 years,3529.0,35253.0,3605.0,64.0,5373.0
09/27/2023,01/01/2020,09/23/2023,By Total,Missouri,Male,85 years and over,2815.0,28951.0,2769.0,58.0,4421.0
09/27/2023,01/01/2020,09/23/2023,By Total,Missouri,Female,All Ages,10888.0,130239.0,10603.0,302.0,16931.0
09/27/2023,01/01/2020,09/23/2023,By Total,Missouri,Female,35-44 years,231.0,3201.0,210.0,14.0,347.0
09/27/2023,01/01/2020,09/23/2023,By Total,Missouri,Female,40-49 years,367.0,4096.0,321.0,14.0,530.0
09/27/2023,01/01/2020,09/23/2023,By Total,Missouri,Female,45-54 years,485.0,5753.0,470.0,14.0,723.0
09/27/2023,01/01/2020,09/23/2023,By Total,Missouri,Female,50-64 years,1584.0,18399.0,1620.0,44.0,2426.0
09/27/2023,01/01/2020,09/23/2023,By Total,Missouri,Female,55-64 years,1306.0,14912.0,1331.0,33.0,1996.0
09/27/2023,01/01/2020,09/23/2023,By Total,Missouri,Female,65-74 years,2292.0,24705.0,2412.0,60.0,3556.0
09/27/2023,01/01/2020,09/23/2023,By Total,Missouri,Female,75-84 years,2719.0,32953.0,2893.0,82.0,4404.0
09/27/2023,01/01/2020,09/23/2023,By Total,Missouri,Female,85 years and over,3732.0,44771.0,3151.0,86.0,5688.0
09/27/2023,01/01/2020,09/23/2023,By Total,Montana,All Sexes,All Ages,3961.0,44283.0,3793.0,109.0,5860.0
09/27/2023,01/01/2020,09/23/2023,By Total,Montana,All Sexes,50-64 years,640.0,6737.0,621.0,17.0,906.0
09/27/2023,01/01/2020,09/23/2023,By Total,Montana,All Sexes,55-64 years,520.0,5425.0,516.0,15.0,742.0
09/27/2023,01/01/2020,09/23/2023,By Total,Montana,All Sexes,65-74 years,936.0,9199.0,944.0,25.0,1373.0
09/27/2023,01/01/2020,09/23/2023,By Total,Montana,All Sexes,75-84 years,1123.0,11466.0,1090.0,30.0,1648.0
09/27/2023,01/01/2020,09/23/2023,By Total,Montana,All Sexes,85 years and over,1058.0,12733.0,927.0,30.0,1616.0
09/27/2023,01/01/2020,09/23/2023,By Total,Montana,Male,All Ages,2248.0,24187.0,2184.0,50.0,3291.0
09/27/2023,01/01/2020,09/23/2023,By Total,Montana,Male,25-34 years,12.0,658.0,23.0,0.0,30.0
09/27/2023,01/01/2020,09/23/2023,By Total,Montana,Male,75-84 years,687.0,6405.0,666.0,17.0,992.0
09/27/2023,01/01/2020,09/23/2023,By Total,Montana,Male,85 years and over,504.0,5398.0,472.0,11.0,774.0
09/27/2023,01/01/2020,09/23/2023,By Total,Montana,Female,All Ages,1713.0,20096.0,1609.0,59.0,2569.0
09/27/2023,01/01/2020,09/23/2023,By Total,Montana,Female,5-14 years,0.0,41.0,0.0,0.0,0.0
09/27/2023,01/01/2020,09/23/2023,By Total,Montana,Female,30-39 years,24.0,423.0,23.0,0.0,39.0
09/27/2023,01/01/2020,09/23/2023,By Total,Montana,Female,35-44 years,41.0,512.0,40.0,0.0,58.0
09/27/2023,01/01/2020,09/23/2023,By Total,Montana,Female,40-49 years,53.0,585.0,54.0,0.0,71.0
09/27/2023,01/01/2020,09/23/2023,By Total,Montana,Female,65-74 years,383.0,3697.0,392.0,16.0,578.0
09/27/2023,01/01/2020,09/23/2023,By Total,Montana,Female,75-84 years,436.0,5061.0,424.0,13.0,656.0
09/27/2023,01/01/2020,09/23/2023,By Total,Montana,Female,85 years and over,554.0,7335.0,455.0,19.0,842.0
09/27/2023,01/01/2020,09/23/2023,By Total,Nebraska,All Sexes,All Ages,5815.0,70422.0,6148.0,164.0,9622.0
09/27/2023,01/01/2020,09/23/2023,By Total,Nebraska,All Sexes,0-17 years,12.0,935.0,20.0,10.0,41.0
09/27/2023,01/01/2020,09/23/2023,By Total,Nebraska,All Sexes,50-64 years,847.0,10082.0,907.0,29.0,1345.0
09/27/2023,01/01/2020,09/23/2023,By Total,Nebraska,All Sexes,55-64 years,668.0,8162.0,720.0,25.0,1072.0
09/27/2023,01/01/2020,09/23/2023,By Total,Nebraska,All Sexes,65-74 years,1217.0,13781.0,1301.0,32.0,1978.0
09/27/2023,01/01/2020,09/23/2023,By Total,Nebraska,All Sexes,75-84 years,1536.0,17350.0,1642.0,32.0,2533.0
09/27/2023,01/01/2020,09/23/2023,By Total,Nebraska,All Sexes,85 years and over,1918.0,23391.0,1970.0,48.0,3274.0
09/27/2023,01/01/2020,09/23/2023,By Total,Nebraska,Male,All Ages,3304.0,36474.0,3434.0,75.0,5297.0
09/27/2023,01/01/2020,09/23/2023,By Total,Nebraska,Male,35-44 years,76.0,1178.0,68.0,0.0,100.0
09/27/2023,01/01/2020,09/23/2023,By Total,Nebraska,Male,50-64 years,551.0,6152.0,561.0,14.0,836.0
09/27/2023,01/01/2020,09/23/2023,By Total,Nebraska,Male,55-64 years,429.0,4970.0,442.0,13.0,660.0
09/27/2023,01/01/2020,09/23/2023,By Total,Nebraska,Male,65-74 years,768.0,8063.0,780.0,19.0,1222.0
09/27/2023,01/01/2020,09/23/2023,By Total,Nebraska,Male,75-84 years,938.0,9211.0,951.0,15.0,1469.0
09/27/2023,01/01/2020,09/23/2023,By Total,Nebraska,Male,85 years and over,864.0,9271.0,936.0,17.0,1476.0
09/27/2023,01/01/2020,09/23/2023,By Total,Nebraska,Female,All Ages,2511.0,33948.0,2714.0,89.0,4325.0
09/27/2023,01/01/2020,09/23/2023,By Total,Nebraska,Female,50-64 years,296.0,3930.0,346.0,15.0,509.0
09/27/2023,01/01/2020,09/23/2023,By Total,Nebraska,Female,55-64 years,239.0,3192.0,278.0,12.0,412.0
09/27/2023,01/01/2020,09/23/2023,By Total,Nebraska,Female,65-74 years,449.0,5718.0,521.0,13.0,756.0
09/27/2023,01/01/2020,09/23/2023,By Total,Nebraska,Female,75-84 years,598.0,8139.0,691.0,17.0,1064.0
09/27/2023,01/01/2020,09/23/2023,By Total,Nebraska,Female,85 years and over,1054.0,14120.0,1034.0,31.0,1798.0
09/27/2023,01/01/2020,09/23/2023,By Total,Nevada,All Sexes,All Ages,12259.0,117594.0,15426.0,200.0,18663.0
09/27/2023,01/01/2020,09/23/2023,By Total,Nevada,All Sexes,35-44 years,406.0,4628.0,479.0,10.0,600.0
09/27/2023,01/01/2020,09/23/2023,By Total,Nevada,All Sexes,40-49 years,681.0,5760.0,732.0,13.0,919.0
09/27/2023,01/01/2020,09/23/2023,By Total,Nevada,All Sexes,45-54 years,1019.0,7833.0,1137.0,16.0,1388.0
09/27/2023,01/01/2020,09/23/2023,By Total,Nevada,All Sexes,50-64 years,2478.0,21136.0,3019.0,49.0,3654.0
09/27/2023,01/01/2020,09/23/2023,By Total,Nevada,All Sexes,55-64 years,1885.0,16531.0,2328.0,39.0,2818.0
09/27/2023,01/01/2020,09/23/2023,By Total,Nevada,All Sexes,65-74 years,3212.0,27056.0,4191.0,51.0,4960.0
09/27/2023,01/01/2020,09/23/2023,By Total,Nevada,All Sexes,75-84 years,3362.0,31255.0,4354.0,45.0,5231.0
09/27/2023,01/01/2020,09/23/2023,By Total,Nevada,All Sexes,85 years and over,2181.0,25078.0,2693.0,32.0,3340.0
09/27/2023,01/01/2020,09/23/2023,By Total,Nevada,Male,All Ages,7480.0,66664.0,9221.0,113.0,11134.0
09/27/2023,01/01/2020,09/23/2023,By Total,Nevada,Male,50-64 years,1584.0,13271.0,1843.0,33.0,2262.0
09/27/2023,01/01/2020,09/23/2023,By Total,Nevada,Male,55-64 years,1187.0,10323.0,1418.0,27.0,1733.0
09/27/2023,01/01/2020,09/23/2023,By Total,Nevada,Male,65-74 years,2054.0,16431.0,2599.0,32.0,3100.0
09/27/2023,01/01/2020,09/23/2023,By Total,Nevada,Male,75-84 years,2035.0,17171.0,2613.0,27.0,3132.0
09/27/2023,01/01/2020,09/23/2023,By Total,Nevada,Male,85 years and over,1139.0,11087.0,1430.0,11.0,1712.0
09/27/2023,01/01/2020,09/23/2023,By Total,Nevada,Female,All Ages,4779.0,50930.0,6205.0,87.0,7529.0
09/27/2023,01/01/2020,09/23/2023,By Total,Nevada,Female,50-64 years,894.0,7865.0,1176.0,16.0,1392.0
09/27/2023,01/01/2020,09/23/2023,By Total,Nevada,Female,55-64 years,698.0,6208.0,910.0,12.0,1085.0
09/27/2023,01/01/2020,09/23/2023,By Total,Nevada,Female,65-74 years,1158.0,10625.0,1592.0,19.0,1860.0
09/27/2023,01/01/2020,09/23/2023,By Total,Nevada,Female,75-84 years,1327.0,14084.0,1741.0,18.0,2099.0
09/27/2023,01/01/2020,09/23/2023,By Total,Nevada,Female,85 years and over,1042.0,13991.0,1263.0,21.0,1628.0
09/27/2023,01/01/2020,09/23/2023,By Total,New Hampshire,All Sexes,All Ages,3112.0,51581.0,3286.0,100.0,5335.0
09/27/2023,01/01/2020,09/23/2023,By Total,New Hampshire,All Sexes,50-64 years,339.0,7519.0,413.0,15.0,612.0
09/27/2023,01/01/2020,09/23/2023,By Total,New Hampshire,All Sexes,55-64 years,274.0,6032.0,341.0,12.0,503.0
09/27/2023,01/01/2020,09/23/2023,By Total,New Hampshire,All Sexes,65-74 years,609.0,10185.0,726.0,23.0,1063.0
09/27/2023,01/01/2020,09/23/2023,By Total,New Hampshire,All Sexes,75-84 years,868.0,13245.0,963.0,24.0,1527.0
09/27/2023,01/01/2020,09/23/2023,By Total,New Hampshire,All Sexes,85 years and over,1192.0,16835.0,1070.0,30.0,1950.0
09/27/2023,01/01/2020,09/23/2023,By Total,New Hampshire,Male,All Ages,1651.0,26806.0,1789.0,49.0,2818.0
09/27/2023,01/01/2020,09/23/2023,By Total,New Hampshire,Male,Under 1 year,0.0,77.0,0.0,0.0,0.0
09/27/2023,01/01/2020,09/23/2023,By Total,New Hampshire,Male,1-4 years,0.0,23.0,0.0,0.0,0.0
09/27/2023,01/01/2020,09/23/2023,By Total,New Hampshire,Male,65-74 years,367.0,6023.0,426.0,12.0,627.0
09/27/2023,01/01/2020,09/23/2023,By Total,New Hampshire,Male,75-84 years,486.0,6878.0,549.0,17.0,857.0
09/27/2023,01/01/2020,09/23/2023,By Total,New Hampshire,Male,85 years and over,495.0,6632.0,485.0,11.0,827.0
09/27/2023,01/01/2020,09/23/2023,By Total,New Hampshire,Female,All Ages,1461.0,24775.0,1497.0,51.0,2517.0
09/27/2023,01/01/2020,09/23/2023,By Total,New Hampshire,Female,65-74 years,242.0,4162.0,300.0,11.0,436.0
09/27/2023,01/01/2020,09/23/2023,By Total,New Hampshire,Female,85 years and over,697.0,10203.0,585.0,19.0,1123.0
09/27/2023,01/01/2020,09/23/2023,By Total,New Jersey,All Sexes,All Ages,35691.0,312963.0,31031.0,363.0,49766.0
09/27/2023,01/01/2020,09/23/2023,By Total,New Jersey,All Sexes,25-34 years,287.0,5603.0,243.0,11.0,411.0
09/27/2023,01/01/2020,09/23/2023,By Total,New Jersey,All Sexes,30-39 years,452.0,7323.0,369.0,13.0,634.0
09/27/2023,01/01/2020,09/23/2023,By Total,New Jersey,All Sexes,35-44 years,697.0,8874.0,543.0,11.0,924.0
09/27/2023,01/01/2020,09/23/2023,By Total,New Jersey,All Sexes,40-49 years,1105.0,11171.0,866.0,16.0,1445.0
09/27/2023,01/01/2020,09/23/2023,By Total,New Jersey,All Sexes,45-54 years,1890.0,16508.0,1481.0,17.0,2460.0
09/27/2023,01/01/2020,09/23/2023,By Total,New Jersey,All Sexes,50-64 years,5849.0,47788.0,4787.0,54.0,7695.0
09/27/2023,01/01/2020,09/23/2023,By Total,New Jersey,All Sexes,55-64 years,4650.0,37609.0,3847.0,47.0,6140.0
09/27/2023,01/01/2020,09/23/2023,By Total,New Jersey,All Sexes,65-74 years,7320.0,57393.0,6331.0,60.0,9960.0
09/27/2023,01/01/2020,09/23/2023,By Total,New Jersey,All Sexes,75-84 years,9370.0,76960.0,8577.0,78.0,13287.0
09/27/2023,01/01/2020,09/23/2023,By Total,New Jersey,All Sexes,85 years and over,11401.0,106314.0,9915.0,131.0,16426.0
09/27/2023,01/01/2020,09/23/2023,By Total,New Jersey,Male,All Ages,19376.0,158472.0,17012.0,188.0,26886.0
09/27/2023,01/01/2020,09/23/2023,By Total,New Jersey,Male,40-49 years,774.0,7397.0,575.0,11.0,987.0
09/27/2023,01/01/2020,09/23/2023,By Total,New Jersey,Male,45-54 years,1294.0,10639.0,942.0,13.0,1624.0
09/27/2023,01/01/2020,09/23/2023,By Total,New Jersey,Male,50-64 years,3798.0,29594.0,3021.0,31.0,4922.0
09/27/2023,01/01/2020,09/23/2023,By Total,New Jersey,Male,55-64 years,2992.0,23105.0,2439.0,26.0,3919.0
09/27/2023,01/01/2020,09/23/2023,By Total,New Jersey,Male,65-74 years,4457.0,32938.0,3827.0,29.0,6029.0
09/27/2023,01/01/2020,09/23/2023,By Total,New Jersey,Male,75-84 years,5114.0,39119.0,4759.0,43.0,7274.0
09/27/2023,01/01/2020,09/23/2023,By Total,New Jersey,Male,85 years and over,4812.0,40225.0,4484.0,60.0,7077.0
09/27/2023,01/01/2020,09/23/2023,By Total,New Jersey,Female,All Ages,16315.0,154491.0,14019.0,175.0,22880.0
09/27/2023,01/01/2020,09/23/2023,By Total,New Jersey,Female,50-64 years,2051.0,18194.0,1766.0,23.0,2773.0
09/27/2023,01/01/2020,09/23/2023,By Total,New Jersey,Female,55-64 years,1658.0,14504.0,1408.0,21.0,2221.0
09/27/2023,01/01/2020,09/23/2023,By Total,New Jersey,Female,65-74 years,2863.0,24455.0,2504.0,31.0,3931.0
09/27/2023,01/01/2020,09/23/2023,By Total,New Jersey,Female,75-84 years,4256.0,37841.0,3818.0,35.0,6013.0
09/27/2023,01/01/2020,09/23/2023,By Total,New Jersey,Female,85 years and over,6589.0,66089.0,5431.0,71.0,9349.0
09/27/2023,01/01/2020,09/23/2023,By Total,New Mexico,All Sexes,All Ages,8963.0,84955.0,8783.0,184.0,13036.0
09/27/2023,01/01/2020,09/23/2023,By Total,New Mexico,All Sexes,35-44 years,476.0,4529.0,472.0,14.0,650.0
09/27/2023,01/01/2020,09/23/2023,By Total,New Mexico,All Sexes,40-49 years,615.0,4991.0,578.0,14.0,817.0
09/27/2023,01/01/2020,09/23/2023,By Total,New Mexico,All Sexes,45-54 years,806.0,5904.0,738.0,24.0,1071.0
09/27/2023,01/01/2020,09/23/2023,By Total,New Mexico,All Sexes,50-64 years,1915.0,14713.0,1835.0,50.0,2641.0
09/27/2023,01/01/2020,09/23/2023,By Total,New Mexico,All Sexes,55-64 years,1450.0,11369.0,1409.0,33.0,2018.0
09/27/2023,01/01/2020,09/23/2023,By Total,New Mexico,All Sexes,65-74 years,2052.0,17120.0,2065.0,32.0,2937.0
09/27/2023,01/01/2020,09/23/2023,By Total,New Mexico,All Sexes,75-84 years,2063.0,19616.0,2067.0,51.0,3128.0
09/27/2023,01/01/2020,09/23/2023,By Total,New Mexico,All Sexes,85 years and over,1845.0,21124.0,1796.0,18.0,2858.0
09/27/2023,01/01/2020,09/23/2023,By Total,New Mexico,Male,All Ages,5077.0,46859.0,5044.0,94.0,7334.0
09/27/2023,01/01/2020,09/23/2023,By Total,New Mexico,Male,45-54 years,512.0,3832.0,463.0,15.0,673.0
09/27/2023,01/01/2020,09/23/2023,By Total,New Mexico,Male,50-64 years,1198.0,9327.0,1131.0,26.0,1629.0
09/27/2023,01/01/2020,09/23/2023,By Total,New Mexico,Male,55-64 years,895.0,7176.0,853.0,16.0,1226.0
09/27/2023,01/01/2020,09/23/2023,By Total,New Mexico,Male,65-74 years,1185.0,9921.0,1194.0,18.0,1693.0
09/27/2023,01/01/2020,09/23/2023,By Total,New Mexico,Male,75-84 years,1151.0,10380.0,1161.0,27.0,1726.0
09/27/2023,01/01/2020,09/23/2023,By Total,New Mexico,Female,All Ages,3886.0,38096.0,3739.0,90.0,5702.0
09/27/2023,01/01/2020,09/23/2023,By Total,New Mexico,Female,50-64 years,717.0,5386.0,704.0,24.0,1012.0
09/27/2023,01/01/2020,09/23/2023,By Total,New Mexico,Female,55-64 years,555.0,4193.0,556.0,17.0,792.0
09/27/2023,01/01/2020,09/23/2023,By Total,New Mexico,Female,65-74 years,867.0,7199.0,871.0,14.0,1244.0
09/27/2023,01/01/2020,09/23/2023,By Total,New Mexico,Female,75-84 years,912.0,9236.0,906.0,24.0,1402.0
09/27/2023,01/01/2020,09/23/2023,By Total,New Mexico,Female,85 years and over,980.0,12283.0,860.0,12.0,1463.0
09/27/2023,01/01/2020,09/23/2023,By Total,New York,All Sexes,All Ages,42273.0,422387.0,44547.0,789.0,69619.0
09/27/2023,01/01/2020,09/23/2023,By Total,New York,All Sexes,0-17 years,50.0,2949.0,65.0,17.0,118.0
09/27/2023,01/01/2020,09/23/2023,By Total,New York,All Sexes,35-44 years,664.0,10911.0,589.0,13.0,994.0
09/27/2023,01/01/2020,09/23/2023,By Total,New York,All Sexes,40-49 years,1039.0,13135.0,913.0,17.0,1509.0
09/27/2023,01/01/2020,09/23/2023,By Total,New York,All Sexes,45-54 years,1778.0,19416.0,1634.0,28.0,2613.0
09/27/2023,01/01/2020,09/23/2023,By Total,New York,All Sexes,50-64 years,5853.0,60580.0,5953.0,109.0,9113.0
09/27/2023,01/01/2020,09/23/2023,By Total,New York,All Sexes,55-64 years,4713.0,48407.0,4887.0,91.0,7422.0
09/27/2023,01/01/2020,09/23/2023,By Total,New York,All Sexes,65-74 years,8259.0,79143.0,8803.0,149.0,13341.0
09/27/2023,01/01/2020,09/23/2023,By Total,New York,All Sexes,75-84 years,11139.0,104460.0,12253.0,184.0,18654.0
09/27/2023,01/01/2020,09/23/2023,By Total,New York,All Sexes,85 years and over,15315.0,147415.0,15944.0,299.0,25873.0
09/27/2023,01/01/2020,09/23/2023,By Total,New York,Male,All Ages,22212.0,214076.0,24023.0,351.0,36609.0
09/27/2023,01/01/2020,09/23/2023,By Total,New York,Male,40-49 years,661.0,8481.0,545.0,10.0,934.0
09/27/2023,01/01/2020,09/23/2023,By Total,New York,Male,45-54 years,1167.0,12347.0,1019.0,21.0,1670.0
09/27/2023,01/01/2020,09/23/2023,By Total,New York,Male,50-64 years,3744.0,37374.0,3643.0,67.0,5666.0
09/27/2023,01/01/2020,09/23/2023,By Total,New York,Male,55-64 years,2996.0,29615.0,2959.0,54.0,4575.0
09/27/2023,01/01/2020,09/23/2023,By Total,New York,Male,65-74 years,4917.0,45529.0,5241.0,72.0,7904.0
09/27/2023,01/01/2020,09/23/2023,By Total,New York,Male,75-84 years,6058.0,53910.0,6812.0,90.0,10183.0
09/27/2023,01/01/2020,09/23/2023,By Total,New York,Male,85 years and over,6405.0,56862.0,7358.0,98.0,11220.0
09/27/2023,01/01/2020,09/23/2023,By Total,New York,Female,All Ages,20061.0,208311.0,20524.0,438.0,33010.0
09/27/2023,01/01/2020,09/23/2023,By Total,New York,Female,50-64 years,2109.0,23206.0,2310.0,42.0,3447.0
09/27/2023,01/01/2020,09/23/2023,By Total,New York,Female,55-64 years,1717.0,18792.0,1928.0,37.0,2847.0
09/27/2023,01/01/2020,09/23/2023,By Total,New York,Female,65-74 years,3342.0,33614.0,3562.0,77.0,5437.0
09/27/2023,01/01/2020,09/23/2023,By Total,New York,Female,75-84 years,5081.0,50550.0,5441.0,94.0,8471.0
09/27/2023,01/01/2020,09/23/2023,By Total,New York,Female,85 years and over,8910.0,90553.0,8586.0,201.0,14653.0
09/27/2023,01/01/2020,09/23/2023,By Total,New York City,All Sexes,All Ages,38167.0,245459.0,28332.0,1251.0,52959.0
09/27/2023,01/01/2020,09/23/2023,By Total,New York City,All Sexes,Under 1 year,11.0,1493.0,19.0,0.0,30.0
09/27/2023,01/01/2020,09/23/2023,By Total,New York City,All Sexes,18-29 years,166.0,3919.0,128.0,15.0,257.0
09/27/2023,01/01/2020,09/23/2023,By Total,New York City,All Sexes,25-34 years,331.0,5363.0,236.0,22.0,480.0
09/27/2023,01/01/2020,09/23/2023,By Total,New York City,All Sexes,30-39 years,597.0,7192.0,368.0,25.0,811.0
09/27/2023,01/01/2020,09/23/2023,By Total,New York City,All Sexes,35-44 years,886.0,8887.0,526.0,39.0,1159.0
09/27/2023,01/01/2020,09/23/2023,By Total,New York City,All Sexes,40-49 years,1391.0,11045.0,850.0,79.0,1800.0
09/27/2023,01/01/2020,09/23/2023,By Total,New York City,All Sexes,45-54 years,2280.0,15810.0,1467.0,127.0,2989.0
09/27/2023,01/01/2020,09/23/2023,By Total,New York City,All Sexes,50-64 years,6918.0,43939.0,4737.0,333.0,9207.0
09/27/2023,01/01/2020,09/23/2023,By Total,New York City,All Sexes,55-64 years,5511.0,34314.0,3809.0,258.0,7352.0
09/27/2023,01/01/2020,09/23/2023,By Total,New York City,All Sexes,65-74 years,8836.0,48806.0,6210.0,281.0,11823.0
09/27/2023,01/01/2020,09/23/2023,By Total,New York City,All Sexes,75-84 years,9952.0,56541.0,7559.0,250.0,13882.0
09/27/2023,01/01/2020,09/23/2023,By Total,New York City,All Sexes,85 years and over,10262.0,71539.0,8429.0,260.0,15082.0
09/27/2023,01/01/2020,09/23/2023,By Total,New York City,Male,All Ages,21624.0,128740.0,15725.0,738.0,29588.0
09/27/2023,01/01/2020,09/23/2023,By Total,New York City,Male,18-29 years,108.0,2829.0,80.0,10.0,166.0
09/27/2023,01/01/2020,09/23/2023,By Total,New York City,Male,25-34 years,216.0,3846.0,151.0,12.0,306.0
09/27/2023,01/01/2020,09/23/2023,By Total,New York City,Male,30-39 years,429.0,5112.0,254.0,18.0,566.0
09/27/2023,01/01/2020,09/23/2023,By Total,New York City,Male,35-44 years,640.0,6172.0,347.0,33.0,809.0
09/27/2023,01/01/2020,09/23/2023,By Total,New York City,Male,40-49 years,958.0,7413.0,550.0,57.0,1212.0
09/27/2023,01/01/2020,09/23/2023,By Total,New York City,Male,45-54 years,1579.0,10323.0,964.0,89.0,2018.0
09/27/2023,01/01/2020,09/23/2023,By Total,New York City,Male,50-64 years,4590.0,27941.0,3048.0,225.0,6027.0
09/27/2023,01/01/2020,09/23/2023,By Total,New York City,Male,55-64 years,3608.0,21699.0,2437.0,172.0,4771.0
09/27/2023,01/01/2020,09/23/2023,By Total,New York City,Male,65-74 years,5471.0,28571.0,3814.0,169.0,7289.0
09/27/2023,01/01/2020,09/23/2023,By Total,New York City,Male,75-84 years,5563.0,28862.0,4187.0,140.0,7696.0
09/27/2023,01/01/2020,09/23/2023,By Total,New York City,Male,85 years and over,4478.0,26608.0,3759.0,113.0,6571.0
09/27/2023,01/01/2020,09/23/2023,By Total,New York City,Female,All Ages,16543.0,116719.0,12607.0,513.0,23371.0
09/27/2023,01/01/2020,09/23/2023,By Total,New York City,Female,25-34 years,115.0,1517.0,85.0,10.0,174.0
09/27/2023,01/01/2020,09/23/2023,By Total,New York City,Female,40-49 years,433.0,3632.0,300.0,22.0,588.0
09/27/2023,01/01/2020,09/23/2023,By Total,New York City,Female,45-54 years,701.0,5487.0,503.0,38.0,971.0
09/27/2023,01/01/2020,09/23/2023,By Total,New York City,Female,50-64 years,2328.0,15998.0,1689.0,108.0,3180.0
09/27/2023,01/01/2020,09/23/2023,By Total,New York City,Female,55-64 years,1903.0,12615.0,1372.0,86.0,2581.0
09/27/2023,01/01/2020,09/23/2023,By Total,New York City,Female,65-74 years,3365.0,20235.0,2396.0,112.0,4534.0
09/27/2023,01/01/2020,09/23/2023,By Total,New York City,Female,75-84 years,4389.0,27679.0,3372.0,110.0,6186.0
09/27/2023,01/01/2020,09/23/2023,By Total,New York City,Female,85 years and over,5784.0,44931.0,4670.0,147.0,8511.0
09/27/2023,01/01/2020,09/23/2023,By Total,North Carolina,All Sexes,All Ages,34383.0,417304.0,38593.0,728.0,55617.0
09/27/2023,01/01/2020,09/23/2023,By Total,North Carolina,All Sexes,0-17 years,46.0,5021.0,81.0,18.0,134.0
09/27/2023,01/01/2020,09/23/2023,By Total,North Carolina,All Sexes,18-29 years,193.0,9029.0,205.0,13.0,309.0
09/27/2023,01/01/2020,09/23/2023,By Total,North Carolina,All Sexes,25-34 years,362.0,10624.0,365.0,14.0,550.0
09/27/2023,01/01/2020,09/23/2023,By Total,North Carolina,All Sexes,30-39 years,577.0,12433.0,565.0,15.0,848.0
09/27/2023,01/01/2020,09/23/2023,By Total,North Carolina,All Sexes,35-44 years,876.0,14620.0,813.0,17.0,1251.0
09/27/2023,01/01/2020,09/23/2023,By Total,North Carolina,All Sexes,40-49 years,1386.0,18346.0,1269.0,31.0,1954.0
09/27/2023,01/01/2020,09/23/2023,By Total,North Carolina,All Sexes,45-54 years,2187.0,25841.0,2121.0,57.0,3129.0
09/27/2023,01/01/2020,09/23/2023,By Total,North Carolina,All Sexes,50-64 years,6324.0,72169.0,6916.0,161.0,9748.0
09/27/2023,01/01/2020,09/23/2023,By Total,North Carolina,All Sexes,55-64 years,4985.0,56555.0,5580.0,125.0,7808.0
09/27/2023,01/01/2020,09/23/2023,By Total,North Carolina,All Sexes,65-74 years,7956.0,88170.0,9364.0,162.0,12849.0
09/27/2023,01/01/2020,09/23/2023,By Total,North Carolina,All Sexes,75-84 years,9218.0,105481.0,10815.0,162.0,15354.0
09/27/2023,01/01/2020,09/23/2023,By Total,North Carolina,All Sexes,85 years and over,8683.0,106655.0,9378.0,166.0,14421.0
09/27/2023,01/01/2020,09/23/2023,By Total,North Carolina,Male,All Ages,18074.0,216569.0,20715.0,336.0,29207.0
09/27/2023,01/01/2020,09/23/2023,By Total,North Carolina,Male,0-17 years,28.0,2941.0,53.0,10.0,84.0
09/27/2023,01/01/2020,09/23/2023,By Total,North Carolina,Male,30-39 years,327.0,8289.0,305.0,10.0,472.0
09/27/2023,01/01/2020,09/23/2023,By Total,North Carolina,Male,35-44 years,500.0,9356.0,441.0,12.0,697.0
09/27/2023,01/01/2020,09/23/2023,By Total,North Carolina,Male,40-49 years,826.0,11442.0,725.0,16.0,1130.0
09/27/2023,01/01/2020,09/23/2023,By Total,North Carolina,Male,45-54 years,1330.0,15965.0,1229.0,26.0,1841.0
09/27/2023,01/01/2020,09/23/2023,By Total,North Carolina,Male,50-64 years,3702.0,43579.0,3955.0,83.0,5619.0
09/27/2023,01/01/2020,09/23/2023,By Total,North Carolina,Male,55-64 years,2891.0,33949.0,3185.0,67.0,4481.0
09/27/2023,01/01/2020,09/23/2023,By Total,North Carolina,Male,65-74 years,4502.0,50107.0,5302.0,74.0,7265.0
09/27/2023,01/01/2020,09/23/2023,By Total,North Carolina,Male,75-84 years,4958.0,53519.0,6001.0,75.0,8312.0
09/27/2023,01/01/2020,09/23/2023,By Total,North Carolina,Male,85 years and over,3628.0,40208.0,4259.0,64.0,6156.0
09/27/2023,01/01/2020,09/23/2023,By Total,North Carolina,Female,All Ages,16309.0,200735.0,17878.0,392.0,26410.0
09/27/2023,01/01/2020,09/23/2023,By Total,North Carolina,Female,40-49 years,560.0,6904.0,544.0,15.0,824.0
